CASTELLO DI MIRAFIORI,45.011753999999996,7.634898
CASTELLO DI MIRAFIORI N.45,45.01231,7.62882
CASTELLO DI MIRAFIORI N.52,45.0118,7.62935
CASTELLO DI MIRAFIORI NORD,45.01069,7.64964
CASTELLO DI NICHELINO,44.99169,7.63924
CASTELLO DI RIVOLI CAP.,45.06992,7.50913
CASTELLO EST CAP.,45.07084,7.68696
CASTELVECCHIO,45.00421,7.690195
CATONE N.29,45.050475,7.6998750000000005
CATONE N.30,45.0509,7.69863
CATTANEO,45.01719,7.655100000000001
CATTANEO CAP.,45.03576,7.62582
CATTANEO EST,45.035245,7.62598
CATTANEO OVEST,45.035915,7.623405
CATTANEO SUD,45.03501,7.623755
CAVALLERO,45.062605000000005,7.518314999999999
CAVALLI,45.07306,7.65698
CAVORETTO CAP.,45.02977,7.68829
CAVOUR,45.02263249999999,7.68796
CAVOUR NORD,45.10209,7.53385
CAVOUR SUD,45.0106,7.53826
CEBROSA,45.11479,7.732825
CEBROSA NORD,45.118629999999996,7.73175
CEFALONIA,45.07096,7.56353
CENA,45.108995,7.69745
CENNI,45.06443,7.602015
CENTALLO,45.101060000000004,7.724635
CENTRALE DEL LATTE,45.04471,7.637545
CENTRO COMMERCIALE,45.099410000000006,7.662590909090909
CENTRO COMMERCIALE 1,44.98491,7.70262
CENTRO COMMERCIALE 2,44.98694,7.7028
CENTRO COMMERCIALE NORD,45.089672500000006,7.679527500000001
CENTRO COMMERCIALE SUD,45.05293,7.615645000000001
CENTRO RICERCHE FIAT,45.01477,7.566625
CENTRO SPORTIVO,45.12744,7.752330000000001
CERNAIA,45.07099333333334,7.674556666666667
CERTOSA,45.08083,7.580000000000001
CERVI,45.047362500000006,7.636830000000001
CERVI CAP.,45.02749,7.51656
CERVI N.87,45.0574,7.571785
CERVI SUD,45.07677,7.58784
CERVINO,44.95487,7.775345
CESANA,45.02922,7.63252
CHAMBERY,45.069633333333336,7.6204366666666665
CHE GUEVARA,45.08187,7.567135
CHERUBINI,45.093355,7.7035
CHIABRERA,45.04611,7.6804
CHIAVENTONE,44.99942,7.80424
CHIERI,45.068434999999994,7.81196
CHIERI N.193,45.05562,7.74628
CHIERI N.206,45.05493,7.74632
CHIERI N.228,45.05314,7.74784
CHIERI N.232,45.05293,7.74805
CHIESA,45.10046,7.73185
CHIESA DELLA SALUTE,45.097566666666665,7.6788083333333335
CHIESA DELLA SALUTE 129 A,45.10387,7.68114
CHIESA DI SAN VITO,45.043105,7.697255
CHIETI,45.073040000000006,7.7136700000000005
CHIOMO,45.13614,7.76832
CHIOMONTE,45.03968,7.51923
CICLAMINI,45.10597,7.6288599999999995
CIGNA,45.0928975,7.6858575
CILEA,45.096625,7.704655000000001
CIMABUE,45.038169999999994,7.618995
CIMAROSA,45.08265,7.639754999999999
CIMAROSA EST,45.08561,7.70933
CIMITERO,45.01347,7.74119
CIMITERO ABBADIA,45.117555,7.73742
CIMITERO COLLEGNO,45.087775,7.579594999999999
CIMITERO GRUGLIASCO,45.063990000000004,7.59142
CIMITERO MONCALIERI,45.011224999999996,7.68507
CIMITERO MONUMENTALE,45.077655,7.702175
CIMITERO MONUMENTALE NORD,45.08412,7.71398
CIMITERO MONUMENTALE OVEST,45.08237,7.70689
CIMITERO NICHELINO CAP.,44.99034,7.64906
CIMITERO PARCO,45.032135,7.60366
CIMITERO PARCO CAP.,45.03242,7.60393
CIMITERO RIVOLI,45.07065,7.5274149999999995
CIMITERO SAN MAURO,45.099050000000005,7.761745
CIMITERO SETTIMO CAP.,45.146339999999995,7.784929999999999
CIMITERO VENARIA,45.1265,7.63808
CIMITERO VENARIA CAP.,45.12856,7.62255
CINCINNATO,45.09923571428571,7.642808571428572
CIRCONVALLAZIONE,45.01233,7.55951
CIRENE,45.096505,7.634055
CIRENE OVEST,45.097624999999994,7.63277
CIRIE,45.084445,7.67384
CLEMENTI,45.087785,7.69574
CLN,45.068084999999996,7.520709999999999
COLLEGNO,45.08562166666667,7.597121666666666
COLLI,45.07289,7.6486
COLOMBETTO,44.992630000000005,7.655060000000001
COLOMBO,45.05551500000001,7.604455000000001
COMO,45.11501,7.73805
CONFIENZA,45.07055,7.67673
CONI ZUGNA,45.018025,7.6213049999999996
CONSOLATA,44.98001,7.62833
CONTI ROSSI,45.00383,7.832269999999999
CONTRADA BAUDUCCHI,44.96268,7.71316
COPPINO,45.10107,7.677276666666667
COPPINO EST,45.10111,7.67226
CORDERO,45.04551,7.61855
CORDERO DI PAMPARATO,45.07602,7.65417
CORDOVA CAP.,45.0709,7.81974
CORELLI,45.096428571428575,7.709021428571428
CORIOLANO CAP.,45.08132,7.73022
CORRADINO CAP.,45.01739,7.6631800000000005
CORSICA,45.03135,7.65075
CORSICA EST,45.02866,7.650995
CORTE D'APPELLO,45.07365,7.68144
CORTINA,44.958025,7.7763100000000005
COSENZA,45.035488,7.64225
COSMA E DAMIANO,44.95046,7.77463
COSSA,45.080420000000004,7.62388
COSSA OVEST,45.084,7.623085
COSTAGUTA,45.001475,7.815189999999999
COSTALUNGA,45.007994999999994,7.69321
COSTANTINO IL GRANDE,45.04894,7.66025
COSTITUZIONE,45.078665,7.5698
COSTITUZIONE EST,45.107105,7.77442
COSTITUZIONE OVEST,45.108515,7.772755
COTTOLENGO,45.10799333333333,7.650976666666666
COTTOLENGO SUD,45.01071,7.53407
CRAVERO,45.093865,7.7140450000000005
CREA,45.059615,7.613855
CREMONA,45.1441,7.77918
CRESCENZIO,45.05044,7.62782
CREUSA,45.03643,7.70018
CRF,45.03246,7.71128
CRIMEA,45.056383333333336,7.696000000000001
CRISPI EST,45.088085,7.690284999999999
CRISPI NORD,45.090055,7.688815
CRISPI OVEST,45.08897,7.687455
CRISPI SUD,45.088480000000004,7.68807
CROCE,45.0545225,7.694334999999999
CROCE ROSSA,45.08907000000001,7.71019
CROCIERA,45.00143,7.6548
CROCIERA (provvisoria),45.001,7.65439
CROSETTO,45.0634,7.56964
CRUTO,45.090775,7.705235
CTO,45.033035,7.67193
CUNEO,45.0747,7.699398333333334
CUNEO N.12,45.00497,7.65792
CUNEO N.44,45.00426,7.66143
CUNEO N.51,45.0043,7.66213
CUNEO N.9,45.005,7.65871
CUORGNE,45.122465,7.70406
CURRENO,45.05482,7.69532
CURRENO N.41,45.053470000000004,7.693115
D'ANDRADE,45.09651,7.71892
D'ARBOREA,45.031275,7.6376349999999995
D'AZEGLIO,45.097125,7.7258700000000005
D'AZEGLIO CAP.,45.05116,7.68216
D'HARCOURT,45.06595,7.732285
DALLA CHIESA,45.150945,7.7082049999999995
DALLA CHIESA CAP.,45.0078,7.54505
DALLE BANDE NERE,45.079544999999996,7.734675
DANDOLO,45.03602,7.6338
DANTE,45.043276666666664,7.624950000000001
DE CANAL,45.034867500000004,7.6387225
DE GASPERI,45.09253,7.6460349999999995
DE GASPERI CAP.,45.12573,7.63081
DE GASPERI SUD,45.0085,7.54161
DE NICOLA,45.0272075,7.600412500000001
DE SANCTIS,45.068729999999995,7.619163333333333
DEI CILIEGI,45.14912,7.65338
DEI MILLE,45.06445,7.60656
DEI MUGHETTI,45.10282,7.63773
DEL BRUCCO,45.08503,7.580209999999999
DEL CASTELLO,45.009145000000004,7.685765
DEL CASTELLO N.17,45.007130000000004,7.68638
DEL CRESTO,45.05769,7.74576
DEL DONATORE,45.14736,7.65311
DEL FRANCESE,45.13438,7.65801
DEL FRANCESE N.132,45.13221,7.67056
DEL FRANCESE N.134,45.13181,7.67034
DEL FRANCESE N.156,45.130579999999995,7.6736450000000005
DEL FRANCESE N.21,45.13431,7.66271
DEL FRANCESE N.25,45.1339,7.66307
DEL FRANCESE N.84,45.13588,7.66577
DEL FRANCESE N.93,45.136,7.6655
DEL FRANCESE OVEST,45.13465,7.65636
DEL LAURO,45.06656,7.71982
DEL MORIONDO,44.99272,7.7217
DEL NOBILE N.27,45.053295000000006,7.709955
DEL NOBILE N.55,45.051985,7.713375
DEL NOBILE N.87,45.04958,7.71626
DEL PASCOLO,44.99772,7.64348
DEL TEMO,44.96904,7.768245
DELEDDA,44.974109999999996,7.840075
DELL'INDUSTRIA N.1,44.99632,7.82697
DELL'INDUSTRIA N.24,44.99489,7.82632
DELLA CELLA,45.109985,7.680705
DELLA CROCE,45.0939,7.57431
DELLA LOGGIA,44.97524,7.71566
DELLA PRONDA,45.06522,7.60846
DELLA ROCCA,45.05889500000001,7.689565
DELLA SERPERA,45.09734,7.59825
DELLA VIOLA,45.02747,7.71075
DELLACHA,44.999925000000005,7.688255
DELLE PIETRE,45.094854999999995,7.7544450000000005
DELLEANI,45.068079999999995,7.63251
DEPANIS,45.109579999999994,7.65357
DERNA,45.086105,7.60121
DERNA EST,45.102109999999996,7.701029999999999
DERNA SUD,45.10122,7.699590000000001
DESTEFANIS,45.117965,7.656935
DI NANNI,45.06469,7.56871
DI VITTORIO,45.107463333333335,7.6752633333333335
DI VITTORIO CAP.,45.12428,7.64507
DIAZ,45.049549999999996,7.7075700000000005
DIAZ NORD,45.127505,7.642835
DINA,45.03289,7.63852
DOLCI,45.022485,7.586365
DON AMERANO,45.148305,7.70772
DON BORIO,45.04464,7.61702
DON BORIO CAP.,45.04451,7.61743
DON BOSCO,45.057028333333335,7.721889999999999
DON CAUSTICO,45.06576,7.56441
DON GNOCCHI - SCUOLE,45.01151,7.83319
DON GRASSI,44.977450000000005,7.755165
DON GRIOLI,45.038039999999995,7.637365000000001
DON MINZONI,45.00381,7.60542
DON MURIALDO,45.06903,7.52117
DON SAPINO,45.12216,7.61898
DONATELLO,45.13479,7.68795
DONATI,45.06847,7.66863
DONATORE DI SANGUE CAP.,45.09596,7.70177
DONIZETTI,45.062540000000006,7.621542499999999
DORA RIPARIA,45.093235,7.5632
DORA SAVONA,45.078775,7.68818
DROSSO,45.01702,7.60993
DROSSO CAP.,45.01369,7.62518
DROSSO N.132,45.016270000000006,7.61188
DROVETTI,45.07315,7.664524999999999
DRUENTO,45.109123333333336,7.615283333333334
DUCA DEGLI ABRUZZI,45.06169,7.662218
DUCHESSA JOLANDA,45.073433333333334,7.663343333333334
DUINO,45.01909666666668,7.651599999999999
DUOMO - MUSEI REALI,45.07426,7.68529
DURANDO,45.11368,7.6559
EANDI,45.07401,7.66636
ECHIROLLES,45.066379999999995,7.57329
EINAUDI,45.03233,7.6591322222222225
ELLERO,45.03425,7.669
EMILIA,45.08203,7.687163333333333
ENTRACQUE,45.06069,7.64412
EREMO,45.046414999999996,7.76194
ERITREA,45.07073,7.613200000000001
EUROPA,45.10105,7.76439
EXILLES,45.075035,7.631740000000001
FABBRICHETTA,45.07092,7.56277
FABRIZI,45.080169999999995,7.652431999999999
FACCIOLI,45.017174999999995,7.61739
FACCIOLI CAP.,45.02315,7.62269
FAILLA,45.00048999999999,7.693406666666667
FAILLA CAP.,45.00025,7.69354
FALCHERA,45.1225,7.703555
FALCHERA CAP.,45.129014999999995,7.707855
FARINELLI,45.01654,7.628489999999999
FARINELLI CAP.,45.01526,7.6331
FARINI CAP.,45.07097,7.7035149999999994
FASANO,45.0151,7.818903333333334
FEA,45.108082499999995,7.6773975
FEBO,45.05001,7.687975
FERMI,45.066478000000004,7.617354000000001
FERMI CAP.,45.076186666666665,7.590709999999999
FERMI SUD,45.07594,7.59127
FERRARA,45.07495,7.628018
FERRARA N.47,45.107395,7.62683
FERRUCCI,45.06624166666668,7.655986666666666
FIDIA,45.0713,7.62136
FIDIA OVEST,45.07183,7.62078
FIGLIE DEI MILITARI,45.06404,7.710905
FILADELFIA,45.043749166666665,7.641116666666666
FILADELFIA EST,45.04238,7.644245
FILZI,45.0795375,7.58232
FINALMARINA,45.032435,7.66844
FIOCCARDO,45.019675,7.6786449999999995
FIOCHETTO,45.07624,7.686724999999999
FIUME,45.016915,7.816055
FLEMING - C.N.R.,45.016615,7.638434999999999
FOGLIZZO,45.09592,7.649910000000001
FOGLIZZO EST,45.09443,7.6496
FOLIGNO,45.10025666666667,7.660236666666666
FONTANETO,45.003015,7.81774
FONTANETO OVEST,44.99434,7.81249
FORLI,45.09319,7.652195
FORNACI,45.02736,7.5978650000000005
FORTINO,45.0852575,7.677485
FOSCOLO,45.008865,7.726134999999999
FOSCOLO EST,44.97008,7.77658
FOSSANO,44.997330000000005,7.512875
FOSSATA,45.09856,7.6847
FOSSATA CAP.,45.10214,7.684825
FRANCIA,45.080149090909096,7.592148181818183
FRANCIA CAP.,45.070375,7.521985
FRANCIA EST,45.07539,7.6249
FRANCIA NORD,45.073045,7.563915
FRANZOJ,45.08048,7.6168
FRASCHEI,45.0012,7.522025
FRASSINI,45.127215,7.70842
FRATELLI BANDIERA,45.00645,7.60108
FRATELLI BANDIERA SUD,45.00688,7.60035
FRATELLI CARLE,45.054135,7.6568249999999995
FRATELLI CERVI CAP.,44.99602,7.80668
FRATELLI GIORDANO,45.01541,7.81878
FRATELLI ROSSELLI,45.078145000000006,7.51369
FREJUS,45.0386225,7.5894025
FREJUS CAP.,45.0698,7.63833
FUSINATO,45.0913,7.71104
GABETTI,45.06678,7.7082
